,employeeID,employeeName,employeeTitle,employee_city,employee_country,managerName,managerTitle,managerCity,managerCountry,path,reportsTo,orderID,customerID,orderDate,requiredDate,shippedDate,shipperID,freight,customerName,contactName,contactTitle,customer_city,customer_country,productID,order_details_unit_price,quantity,discount,Revenue,productName,quantityPerUnit,product_unit_price,discontinued,categoryID,categoryName,description,shipperName
1068,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10248,VINET,2013-07-04,2013-08-01,2013-07-16,3,32.38,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,42,9.8,10,0.0,98.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1069,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10588,QUICK,2014-07-03,2014-07-31,2014-07-10,3,194.67,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,42,14.0,100,0.2,1380.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1070,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10571,ERNSH,2014-06-17,2014-07-29,2014-07-04,3,26.06,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,42,14.0,28,0.15,387.8,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1071,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10776,ERNSH,2014-12-15,2015-01-12,2014-12-18,3,351.53,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,42,14.0,12,0.05,167.39999999999998,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1072,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10882,SAVEA,2015-02-11,2015-03-11,2015-02-20,3,23.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,42,14.0,25,0.0,350.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1073,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10516,HUNGO,2014-04-24,2014-05-22,2014-05-01,3,62.78,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,42,14.0,20,0.0,280.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1074,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10311,DUMON,2013-09-20,2013-10-04,2013-09-26,3,24.69,Du monde entier,Janine Labrune,Owner,Nantes,France,42,11.2,6,0.0,67.19999999999999,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1075,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10923,LAMAI,2015-03-03,2015-04-14,2015-03-13,3,68.26,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,42,14.0,10,0.2,138.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1076,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10463,SUPRD,2014-03-04,2014-04-01,2014-03-06,3,14.78,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,42,11.2,50,0.0,560.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1077,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10767,SUPRD,2014-12-05,2015-01-02,2014-12-15,3,1.59,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,42,14.0,2,0.0,28.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1078,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10746,CHOPS,2014-11-19,2014-12-17,2014-11-21,3,31.43,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,42,14.0,28,0.0,392.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1079,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10635,MAGAA,2014-08-18,2014-09-15,2014-08-21,3,47.46,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,22,21.0,40,0.0,840.0,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1080,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10619,MEREP,2014-08-04,2014-09-01,2014-08-07,3,91.05,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,22,21.0,40,0.0,840.0,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1081,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10763,FOLIG,2014-12-03,2014-12-31,2014-12-08,3,37.35,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,22,21.0,6,0.0,126.0,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1082,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10554,OTTIK,2014-05-30,2014-06-27,2014-06-05,3,120.97,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,23,9.0,20,0.05,179.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1083,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10495,LAUGB,2014-04-03,2014-05-01,2014-04-11,3,4.65,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,Vancouver,Canada,23,7.2,10,0.0,72.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1084,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10396,FRANK,2013-12-27,2014-01-10,2014-01-06,3,135.35,Frankenversand,Peter Franken,Marketing Manager,München,Germany,23,7.2,40,0.0,288.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1085,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10337,FRANK,2013-10-24,2013-11-21,2013-10-29,3,108.26,Frankenversand,Peter Franken,Marketing Manager,München,Germany,23,7.2,40,0.0,288.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1086,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10935,WELLI,2015-03-09,2015-04-06,2015-03-18,3,47.59,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,23,9.0,8,0.25,70.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping
1087,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10277,MORGK,2013-08-09,2013-09-06,2013-08-13,3,125.77,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,62,39.4,12,0.0,472.79999999999995,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1088,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10286,QUICK,2013-08-21,2013-09-18,2013-08-30,3,229.24,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,62,39.4,40,0.0,1576.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1089,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10505,MEREP,2014-04-14,2014-05-12,2014-04-21,3,7.13,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,62,49.3,3,0.0,147.89999999999998,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1090,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10633,ERNSH,2014-08-15,2014-09-12,2014-08-18,3,477.9,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,62,49.3,80,0.15,3932.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1091,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10627,SAVEA,2014-08-11,2014-09-22,2014-08-21,3,107.46,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,62,49.3,15,0.0,739.5,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1092,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10554,OTTIK,2014-05-30,2014-06-27,2014-06-05,3,120.97,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,62,49.3,20,0.05,985.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1093,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10718,KOENE,2014-10-27,2014-11-24,2014-10-29,3,170.88,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,62,49.3,20,0.0,986.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1094,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10599,BSBEV,2014-07-15,2014-08-26,2014-07-21,3,29.98,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,62,49.3,10,0.0,493.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1095,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10546,VICTE,2014-05-23,2014-06-20,2014-05-27,3,194.72,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,62,49.3,40,0.0,1972.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1096,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10949,BOTTM,2015-03-13,2015-04-10,2015-03-17,3,74.44,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,62,49.3,60,0.0,2958.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1097,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10316,RATTC,2013-09-27,2013-10-25,2013-10-08,3,150.15,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,62,39.4,70,0.0,2758.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1098,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10904,WHITC,2015-02-24,2015-03-24,2015-02-27,3,162.95,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,62,49.3,35,0.0,1725.5,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1099,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10746,CHOPS,2014-11-19,2014-12-17,2014-11-21,3,31.43,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,62,49.3,9,0.0,443.7,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1100,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10394,HUNGC,2013-12-25,2014-01-22,2014-01-03,3,30.34,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,62,39.4,10,0.0,394.0,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1101,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10822,TRAIH,2015-01-08,2015-02-05,2015-01-16,3,7.0,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,Kirkland,USA,62,49.3,3,0.0,147.89999999999998,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1102,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10606,TRADH,2014-07-22,2014-08-19,2014-07-31,3,79.4,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,62,49.3,10,0.2,490.99999999999994,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1103,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10360,BLONP,2013-11-22,2013-12-20,2013-12-02,3,131.7,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,49,16.0,35,0.0,560.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1104,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10882,SAVEA,2015-02-11,2015-03-11,2015-02-20,3,23.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,49,20.0,20,0.15,397.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1105,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10539,BSBEV,2014-05-16,2014-06-13,2014-05-23,3,12.36,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,49,20.0,6,0.0,120.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1106,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10910,WILMK,2015-02-26,2015-03-26,2015-03-04,3,38.11,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,49,20.0,10,0.0,200.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1107,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10942,REGGC,2015-03-11,2015-04-08,2015-03-18,3,17.95,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,49,20.0,28,0.0,560.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1108,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10400,EASTC,2014-01-01,2014-01-29,2014-01-16,3,83.93,Eastern Connection,Ann Devon,Sales Agent,London,UK,49,16.0,30,0.0,480.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1109,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,11019,RANCH,2015-04-13,2015-05-11,,3,3.17,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,49,20.0,2,0.0,40.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1110,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10699,MORGK,2014-10-09,2014-11-06,2014-10-13,3,0.58,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,47,9.5,12,0.0,114.0,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1111,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10837,BERGS,2015-01-16,2015-02-13,2015-01-23,3,13.32,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,47,9.5,40,0.25,370.0,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1112,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10977,FOLKO,2015-03-26,2015-04-23,2015-04-10,3,208.5,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,47,9.5,30,0.0,285.0,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1113,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10714,SAVEA,2014-10-22,2014-11-19,2014-10-27,3,24.49,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,47,9.5,50,0.25,462.5,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1114,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10439,MEREP,2014-02-07,2014-03-07,2014-02-10,3,4.07,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,16,13.9,16,0.0,222.4,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1115,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10263,ERNSH,2013-07-23,2013-08-20,2013-07-31,3,146.06,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,16,13.9,60,0.25,819.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1116,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10403,ERNSH,2014-01-03,2014-01-31,2014-01-09,3,73.79,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,16,13.9,21,0.15,288.75,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1117,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10359,SEVES,2013-11-21,2013-12-19,2013-11-26,3,288.43,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,16,13.9,56,0.05,775.6,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1118,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10984,SAVEA,2015-03-30,2015-04-27,2015-04-03,3,211.22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,16,17.45,55,0.0,959.75,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1119,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10554,OTTIK,2014-05-30,2014-06-27,2014-06-05,3,120.97,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,16,17.45,30,0.05,522.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1120,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10718,KOENE,2014-10-27,2014-11-24,2014-10-29,3,170.88,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,16,17.45,20,0.0,349.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1121,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10287,RICAR,2013-08-22,2013-09-19,2013-08-28,3,12.76,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,16,13.9,40,0.15,550.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1122,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10454,LAMAI,2014-02-21,2014-03-21,2014-02-25,3,2.74,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,16,13.9,20,0.2,274.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1123,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10706,OLDWO,2014-10-16,2014-11-13,2014-10-21,3,135.63,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,16,17.45,20,0.0,349.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1124,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10551,FURIB,2014-05-28,2014-07-09,2014-06-06,3,72.95,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,16,17.45,40,0.15,692.0,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1125,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10255,RICSU,2013-07-12,2013-08-09,2013-07-15,3,148.33,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,16,13.9,35,0.0,486.5,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1126,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10444,BERGS,2014-02-12,2014-03-12,2014-02-21,3,3.5,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,26,24.9,15,0.0,373.5,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1127,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10540,QUICK,2014-05-19,2014-06-16,2014-06-13,3,1007.64,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,26,31.23,40,0.0,1249.2,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1128,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10633,ERNSH,2014-08-15,2014-09-12,2014-08-18,3,477.9,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,26,31.23,35,0.15,1087.8,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
1129,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10393,SAVEA,2013-12-25,2014-01-22,2014-01-03,3,126.56,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,26,24.9,70,0.25,1725.5,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",Federal Shipping
